x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
480,22,553.874,856.889,378.623,94.374,292.573,701.448,399.88,1027.113,794.311,802.205,129.639,297.463,402.097,940.84,311.151,778.431
481,22,553.671,856.827,380.172,94.267,292.48,701.54,399.551,1027.401,796.579,800.173,129.873,297.823,401.591,938.935,311.712,778.306
484,22,553.496,856.977,380.628,94.355,292.373,701.645,399.601,1027.245,802.054,798.41,129.753,297.839,399.775,936.218,311.072,778.651
484,20,553.905,856.705,381.009,94.181,292.375,701.554,399.23,1026.82,806.489,795.532,129.908,297.95,396.717,933.073,311.44,778.447
489,19,553.6,857.034,381.653,94.508,292.332,701.451,399.21,1027.075,810.207,791.239,129.734,298,393.659,929.49,311.053,778.403
493,21,553.14,857.032,382.967,93.814,292.54,701.706,399.385,1027.672,815.518,786.268,129.549,297.835,390.434,925.048,311.156,777.862
496,21,553.213,856.965,384.14,94.201,292.454,701.33,399.76,1028.561,820.56,783.206,129.487,297.89,387.196,920.403,310.6,777.647
498,19,553.547,856.771,385.621,94.821,292.485,700.891,400.51,1028.496,826.962,780.737,128.86,298.213,385.071,917.857,311.072,777.926
501,18,553.766,856.432,387.094,95.867,292.716,701.15,399.773,1028.277,833.126,777.548,128.815,297.93,381.467,915.891,311.011,777.497
502,18,553.071,857.009,388.855,94.695,292.453,701.043,399.899,1028.47,837.681,774.092,128.945,297.766,377.861,912.616,310.482,777.752
504,18,553.243,856.852,391.669,94.377,292.132,700.906,399.765,1028.25,843.469,769.992,128.42,297.58,375.341,910.275,310.961,777.5
505,19,553.095,856.917,393.594,94.646,292.525,701.159,399.756,1027.958,848.434,767.055,128.548,297.787,373.569,907.872,310.983,777.657
506,19,553.014,857.258,395.115,93.826,292.621,701.946,399.483,1028.135,853.152,763.774,128.616,297.856,371.338,903.923,310.416,777.006
509,20,552.927,857.186,396.633,93.984,292.609,701.945,399.924,1028.708,857.911,760.207,128.39,298.267,370.778,902.05,311.037,777.721
514,21,553.116,857.076,399.789,93.191,292.78,702.273,399.767,1028.588,861.813,755.256,128.672,298.296,369.753,900.342,310.72,777.979
518,21,552.915,857.385,400.595,92.954,292.625,702.137,400.455,1029.009,868.745,749.6,128.161,298.392,369.546,899.33,310.759,777.496
519,21,552.774,857.253,400.334,92.831,292.409,701.49,399.927,1028.903,873.747,746.094,127.95,298.017,368.061,896.374,310.454,777.447
523,21,553.1,857.141,400.048,92.618,292.304,701.999,399.786,1028.615,881.713,741.04,128.048,297.79,367.514,894.524,310.2,777.025
523,26,552.728,857.318,400.074,92.813,292.334,701.647,399.465,1028.914,886.136,737.903,128.054,298.041,367.146,891.55,310.336,777.185
525,26,553.049,857.134,398.85,92.213,292.501,702.031,399.525,1029.253,889.954,733.35,128.364,298.038,366.836,888.798,310.734,777.581
526,25,552.987,856.994,398.939,92.191,292.366,702.115,399.675,1029.599,895.542,729.283,128.256,298.065,365.939,886.273,310.654,777.281
524,22,552.506,857.367,398.714,92.474,292.526,701.983,399.235,1029.505,901.624,726.573,128.107,297.774,365.88,885.257,310.366,777.103
524.33,22.619,552.749,857.479,398.495,92.627,292.63,701.9,399.584,1029.507,907.648,723.689,127.519,298.35,366.114,883.29,310.718,777.291
526,23,552.766,857.345,398.005,92.432,292.689,701.719,400.039,1028.4,912.105,720.358,127.905,297.539,364.998,881.711,311.21,778.137
526,22,552.833,857.389,397.885,92.206,292.465,701.446,400.701,1027.981,916.521,716.06,127.684,297.715,363.684,880.417,310.733,778.273
528,23,552.701,857.481,397.18,92.185,292.292,701.906,399.894,1027.78,921.941,711.135,127.96,297.498,363.352,879.567,310.686,778.189
532,22,552.545,857.62,396.984,92.012,292.251,702.838,399.57,1027.236,925.23,707.749,127.838,297.848,362.272,877.482,310.968,778.247
535,24,553.162,857.209,397.086,92.056,292.094,702.966,399.719,1026.819,926.973,704.609,127.584,297.7,361.541,875.601,311.074,778.119
538,23,552.807,857.486,397.174,92.19,291.954,702.806,399.555,1027.275,928.182,698.787,127.308,297.873,360.799,872.604,311.033,778.758
538.32,23.622,552.575,857.539,397.121,92.195,291.831,702.641,398.745,1026.948,927.914,694.237,127.466,297.983,360.119,870.195,311.785,778.278
556,18,553.022,857.54,397.032,92.131,291.888,702.874,398.414,1026.591,928.345,688.267,127.115,298.277,359.362,868.606,310.965,777.513
559,20,552.458,857.693,397.362,92.208,292.062,703.092,398.304,1026.455,929.847,681.767,127.159,298.269,359.875,869.245,311.552,777.914
564,19,552.414,857.825,397.091,92.226,291.604,703.11,398.252,1026.855,929.994,677.268,127.532,297.905,359.331,868.705,311.719,777.74
569,20,552.719,857.768,396.894,92.045,291.59,703.068,398.629,1026.855,929.616,674.104,127.284,297.907,359.236,869.036,311.559,777.98
574,22,552.492,857.956,397.328,92.278,291.862,703.296,397.931,1026.833,934.228,666.901,127.437,297.976,359.047,868.968,311.547,777.63
578,25,552.253,858.18,397.171,92.192,292.005,703.061,397.791,1026.528,937.013,662.282,127.167,297.873,358.686,868.478,311.204,777.617
581,24,551.881,858.193,396.923,92.234,292.001,702.966,397.709,1026.351,939.452,656.323,127.589,298.183,358.447,868.2,310.981,778.056
584,25,552.195,858.07,396.847,92.135,292.047,702.603,397.799,1026.1,941.651,652.144,127.854,298.135,358.911,867.923,311.036,777.461
585,25,552.303,858.159,397.244,92.369,292.201,702.831,397.952,1026.266,942.954,648.35,127.863,298.117,358.454,867.776,311.147,777.32
586,25,551.848,858.372,397.067,92.201,292.057,703.104,397.552,1025.574,945.192,641.813,128.325,297.852,358.229,867.752,310.713,777.275
587,23,552.424,858.07,397.046,92.218,291.952,702.979,397.025,1025.344,946.984,636.723,127.792,297.896,358.366,867.985,311.02,777.213
589,22,552.002,858.003,396.9,92.108,292.031,703.011,397.455,1025.857,948.945,630.865,128.017,297.635,358.364,867.768,311.426,777.692
595,24,552.002,858.166,396.804,92.172,291.988,703.157,397.37,1025.678,951.2,624.976,128.035,297.989,358.083,868.029,310.822,777.473
599,24,552.035,858.356,396.614,92.13,292.979,703.601,397.31,1025.357,950.724,618.058,127.754,298.003,357.885,867.953,310.359,776.662
603,23,551.808,858.476,397.21,92.17,293.024,703.455,397.349,1024.986,952.092,610.318,127.17,298.001,357.973,867.583,311.385,777.369
605,24,552.017,858.518,396.94,92.331,292.877,703.456,397.182,1025.357,951.995,603.15,127.573,297.677,357.856,867.838,311.443,777.605
608,24,552.425,858.051,396.862,92.027,293.093,703.29,397.156,1024.838,953.456,595.273,127.355,298.077,357.769,867.772,311.208,777.436
612,22,551.844,858.416,397.035,92.081,292.926,703.122,396.935,1024.937,952.215,588.894,127.523,298.035,357.675,867.857,311.002,777.612
617,22,551.855,858.613,397.064,92.294,292.974,703.294,396.836,1025.049,953.161,580.391,127.518,297.76,357.821,867.932,311.044,777.56
620,23,551.897,858.56,396.877,92.184,292.891,703.49,396.963,1025.263,954.722,573.919,127.381,297.699,357.967,867.882,310.179,777.371
625,23,551.649,858.524,397.157,92.208,293.502,703.815,397.342,1024.885,956.051,566.41,128.039,297.602,357.799,867.979,309.917,777.623
628,24,551.623,858.488,397.067,92.541,293.481,703.784,397.103,1024.633,954.874,559.87,127.697,297.949,357.793,867.813,309.947,777.467
631,28,551.699,858.726,396.833,92.418,293.375,703.91,396.572,1024.537,953.578,554.836,127.468,297.429,357.946,867.866,309.918,777.867
634,28,551.519,858.608,397.147,92.265,293.475,703.743,396.796,1024.83,955.47,547.548,127.28,297.526,357.601,867.5,310.248,778.024
637,28,551.97,858.312,397.301,92.192,293.412,703.558,396.914,1024.844,955.832,540.377,127.334,297.04,357.675,867.634,311.478,778.563
638,27,551.678,858.567,397.01,92.267,293.482,703.803,396.62,1023.936,953.907,532.649,127.32,298.028,357.153,866.84,311.93,777.788
638.248,27.632,551.294,858.709,396.983,92.047,293.939,704.064,396.279,1024.33,950.597,528.704,126.996,298.336,357.21,867.096,312.214,777.855
639,27,551.151,858.81,396.921,92.087,293.942,704.157,396.771,1024.469,949.085,521.626,127.271,298.098,356.848,866.415,311.604,777.484
639.247,27.633,551.353,858.843,396.935,92.099,293.956,704.23,396.301,1024.355,948.226,515.186,127.113,298.151,356.523,866.167,311.489,777.381
639.495,28.266,551.396,859.057,396.773,92.263,293.952,704.283,396.404,1024.258,946.645,509.963,127.424,298.318,356.224,866.492,311.532,777.645
639.742,28.899,551.274,858.995,396.803,92.314,293.918,704.017,396.519,1024.275,946.186,503.928,127.327,297.992,356.69,866.634,311.323,777.339
639.989,29.532,551.463,858.854,396.838,92.171,293.69,703.872,396.921,1024.279,943.515,500.05,127.438,297.673,356.844,866.541,311.231,777.174
640.237,30.165,551.617,858.728,396.857,92.166,293.514,703.798,396.736,1024.079,940.501,494.3,126.87,297.95,356.55,866.469,311.956,777.342
641,31,551.054,859.056,396.646,92.207,293.527,703.91,396.746,1023.738,938.437,491.439,126.952,297.991,356.399,866.184,311.834,777.576
644,34,551.166,858.929,396.883,92.117,293.65,703.919,396.856,1023.91,935.691,487.097,127.045,297.952,356.474,866.644,312.383,777.778
647,34,551.629,858.922,397.225,92.359,293.589,703.657,396.503,1024.034,932.409,482.366,127.404,297.555,356.463,866.173,312.984,777.288
649,33,551.222,859.174,397.248,92.283,293.549,703.908,396.396,1023.863,927.37,478.951,126.981,297.567,356.569,866.408,313.968,777.867
652,32,551.236,859.15,398.204,92.662,293.343,704.085,396.737,1023.918,923.111,472.123,127.089,298.067,356.459,866.111,316.947,778.727
656,35,551.004,859.445,400.678,93.006,293.118,704.263,396.511,1023.938,921.117,468.81,126.954,297.979,356.595,866.071,320.531,779.997
659,36,550.816,859.423,403.39,92.699,293.325,704.346,397.004,1023.937,917.047,463.872,126.799,297.962,356.696,866.33,323.597,781.737
662,37,550.839,859.241,405.15,92.763,293.399,704.101,396.566,1023.756,915.412,459.513,126.854,298.026,356.538,866.085,325.987,783.191
668,39,550.953,859.294,407.575,92.93,293.151,704.236,397.037,1023.81,911.562,455.63,126.92,297.697,356.191,865.902,328.598,783.065
672,38,551.606,858.969,411.06,94.775,293.327,704.284,396.75,1023.826,907.7,450.275,126.781,298.158,356.033,865.49,330.771,784.45
677,42,551.083,859.319,415.477,95.543,293.348,704.44,396.565,1024.11,905.096,446.043,126.625,298.093,355.998,865.497,333.068,785.639
679,42,551.211,859.076,420.918,96.054,293.669,704.287,396.511,1023.841,902.879,440.699,125.62,298.311,355.961,865.509,335.869,786.66
681,42,551.491,859.138,425.925,97.695,293.565,704.591,396.8,1023.956,900.884,435.747,126.365,297.79,356.013,865.531,337.838,788.939
684,39,551.006,859.495,429.328,99.111,293.737,704.463,395.937,1023.693,899.218,431.984,126.275,297.71,355.625,865.174,341.752,791.159
685,38,550.679,859.648,435.345,100.808,293.863,704.4,396.279,1023.805,896.894,429.534,126.664,297.713,354.693,865.731,344.561,792.69
688,39,551.001,859.454,441.427,103.148,294.185,704.558,396.357,1023.994,895.919,426.38,126.658,297.224,354.511,865.964,347.293,793.883
692,41,551.414,859.399,447.743,103.347,294.599,704.375,396.368,1023.549,894.243,422.505,126.692,297.303,354.463,865.669,350.363,796.101
697,42,551.116,859.324,455.301,104.783,294.005,704.383,396.414,1023.707,892.873,421.033,126.476,297.902,354.435,865.413,352.683,796.991
702,43,551.669,858.887,459.5,107.066,293.886,704.58,396.121,1023.272,893.36,420.952,126.528,297.909,354.471,865.472,354.13,799.609
705,45,551.429,859.395,465.42,108.63,294.027,704.177,396.205,1023.493,893.053,420.151,126.095,297.901,354.425,865.582,354.905,802.724
709,47,551.072,859.353,471.296,110.085,294.274,704.588,396.026,1023.591,892.758,420.25,126.734,298.019,354.38,865.41,355.888,805.608
713,49,551.196,859.495,477.648,110.946,294.443,704.838,396.423,1023.454,892.57,420.085,126.685,297.766,354.429,865.324,356.402,807.719
714,51,550.84,859.504,482.25,111.84,294.336,704.728,396.341,1023.221,892.851,419.854,126.953,297.544,354.479,865.59,356.28,810.829
716,53,551.099,859.312,491.105,113.447,294.58,704.763,396.525,1023.78,892.619,420.125,126.077,297.808,354.439,865.89,356.148,812.019
719,50,550.811,859.825,497.003,113.998,294.339,704.749,396.095,1023.002,892.74,419.852,125.579,297.655,354.518,865.576,356.887,813.292
721,51,550.827,859.881,505.042,114.47,294.792,704.338,396.075,1023.396,892.626,419.451,126.176,297.766,354.394,866.354,357.329,814.75
724,52,551.099,859.542,512.156,114.565,294.412,704.425,396.471,1023.252,892.446,419.533,126.288,297.63,353.678,865.935,357.454,814.757
726,54,551.021,859.324,517.911,116.184,293.826,704.62,396.262,1023.17,892.359,419.308,126.312,297.614,353.643,865.548,357.777,814.513
729,55,550.83,859.088,524.671,117.567,293.992,704.783,396.548,1023.156,892.488,419.306,126.428,297.337,351.865,867.337,357.368,815.022
730,54,550.454,859.429,531.496,116.913,294.143,704.517,396.06,1023.235,893.242,419.777,126.144,297.323,351.094,869.526,357.895,815.682
730,56,550.218,859.476,537.894,117.927,294.142,704.487,396.387,1023.244,892.932,419.598,125.496,297.455,349.872,871.366,359.347,816.741
736,57,550.207,859.5,543.683,119.943,293.967,704.471,396.509,1023.266,892.789,419.457,125.553,297.514,349.022,871.658,359.549,817.44
738,58,549.323,859.751,549.33,122.507,294.077,704.469,396.247,1023.098,892.572,419.09,126.219,297.445,347.292,870.799,360.174,818.983
741,59,549.386,859.441,555.753,123.738,294.316,704.451,396.032,1022.887,892.365,419.242,125.61,297.345,345.633,870.61,359.614,818.99
743,63,548.541,859.764,562.405,124.55,294.324,704.411,395.962,1022.442,892.191,419.314,125.825,297.687,344.433,869.674,359.783,818.872
746,63,548.554,859.749,567.304,124.946,294.5,704.103,395.272,1023.09,892.419,419.151,125.684,297.502,344.093,869.238,359.897,818.548
747,64,547.443,860.037,570.862,126.454,293.94,704.489,396.448,1022.534,892.049,418.984,125.17,297.779,343.852,869.424,360.661,816.668
749,65,547.796,859.299,576.768,127.728,293.714,704.262,396.392,1022.663,892.533,419.099,125.782,297.335,343.598,869.229,361.337,815.819
753,66,547.626,859.393,580.572,129.174,293.525,704.251,396.529,1023.057,892.609,419.006,125.647,297.325,343.908,869.487,362.567,816.097
758,70,547.666,859.61,584.213,128.358,293.802,704.44,395.435,1022.556,892.37,419.312,125.977,297.349,343.74,869.652,363.898,816.277
762,71,547.819,859.893,588.492,128.524,293.956,704.312,395.922,1022.422,892.266,419.218,125.704,297.652,343.896,869.666,365.191,816.54
769,73,547.501,860.315,591.588,128.21,294.132,704.625,395.486,1022.34,891.837,418.612,125.393,297.533,343.474,869.138,365.659,816.566
771,77,547.02,860.52,595.136,129.437,293.536,704.461,396.107,1022.752,891.83,418.474,125.653,297.312,343.565,869.079,365.903,816.683
774,79,549.217,858.465,598.839,130.898,293.005,704.684,395.787,1022.474,892.137,418.59,125.919,297.151,343.832,869.009,366.014,816.749
776,81,550.206,857.836,601.007,132.775,293.172,705.061,395.295,1022.313,891.825,418.616,125.417,297.542,343.542,869.051,366.803,817.07
778,78,551.479,858.731,605.231,133.65,293.062,705.028,395.36,1022.441,892.053,418.39,125.74,297.455,342.323,867.345,367.038,817.06
778.142,78.617,551.763,859.695,609.52,134.297,293.236,704.716,395.736,1022.121,892.462,418.401,125.547,297.203,340.449,865.895,366.787,817.373
778,78,549.179,860.237,613.752,135.675,293.191,704.787,396.013,1022.193,892.368,418.553,125.687,297.377,337.748,862.918,368.705,817.55
779,79,545.981,862.404,619.496,138.314,293.133,704.936,395.436,1022.369,892.349,418.508,125.551,297.427,337.219,861.576,370.713,818.449
785,81,542.719,865.482,621.619,140.266,293.257,704.786,395.184,1021.908,892.06,418.701,125.241,297.555,336.109,860.479,373.587,819.011
788,83,537.955,866.882,622.54,142.727,293.08,704.835,395.536,1022.516,892.006,418.102,125.665,297.095,335.839,860.267,376.415,820.065
791,87,533.138,868.697,622.113,144.804,292.923,705.485,395.614,1022.337,891.921,418.258,125.46,297.24,334.724,859.762,379.186,821.395
795,90,529.231,870.287,621.296,147.169,292.715,705.372,394.928,1021.941,892.095,418.196,125.393,297.402,334.299,859.56,381.142,822.864
799,90,523.552,873.729,622.662,150.401,292.709,705.406,395.599,1022.693,892.297,418.422,125.53,297.346,334.365,859.905,384.036,824.423
803,92,519.178,875.159,624.905,154.806,292.852,705.149,395.068,1022.069,891.837,418.31,125.152,297.51,334.69,860.474,386.507,825.818
809,96,510.75,878.813,626.277,156.531,292.752,705.597,395.042,1022.154,891.851,418.881,125.346,298.217,333.899,859.808,387.687,826.94
813,99,506.154,880.543,627.479,159.923,292.671,705.112,395.367,1022.3,891.648,419.199,125.448,298.103,333.65,859.622,389.348,827.878
817,104,501.305,882.835,628.464,162.745,292.48,705.279,395.276,1022.379,891.713,419.035,125.539,297.698,334.219,859.606,390.934,829.574
821,109,496.464,885.768,630.468,166.592,292.488,705.068,395.597,1022.208,891.829,418.801,125.53,298.135,333.464,859.224,394.007,831.52
824,112,492.888,886.224,632.752,169.82,292.584,705.381,395.472,1022.079,892.263,418.969,125.66,298.272,333.456,858.548,396.553,833.927
828,115,487.25,888.209,632.798,171.856,292.869,705.772,395.575,1022.466,892.411,418.512,125.38,298.466,332.234,857.38,398.404,835.599
831,117,483.064,889.241,635.063,176.235,292.353,705.602,395.185,1022.062,892.266,418.284,125.853,297.987,332.314,856.92,400.95,836.13
836,121,478.89,890.037,638.107,180.308,292.223,705.844,395.707,1022.563,891.444,417.192,125.594,298.115,332.523,856.617,402.224,836.89
839,123,475.338,890.598,639.963,183.596,292.039,705.651,395.489,1022.136,890.543,416.159,125.634,298.231,332.706,856.447,402.706,837.082
842,125,472.168,890.502,641.654,187.49,292.357,705.814,394.966,1021.914,890.262,416.456,125.524,297.908,332.573,856.389,403.544,837.469
845,125,468.649,889.885,644.609,191.343,292.207,705.861,395.596,1021.536,890.688,415.968,125.526,298.049,332.748,856.893,404.047,837.521
845.088,125.588,465.887,889.482,646.977,193.355,292.057,705.713,394.89,1021.441,889.221,412.511,125.253,298.23,333.159,856.913,405.458,837.905
844,127,463.939,888.415,649.515,194.193,291.835,705.9,394.427,1021.102,888.983,409.579,126.044,297.958,333.009,856.752,406.806,838.217
845,128,462.178,887.129,653.299,197.48,292.546,706.584,394.421,1021.581,886.942,406.337,125.682,298.303,333.267,856.749,407.384,838.394
846,128,461.532,885.451,656.409,199.963,292.236,706.016,393.474,1021.525,884.54,401.049,125.763,298.172,332.985,856.994,407.567,838.426
846.087,128.588,461.348,883.853,658.133,203.603,292.053,706.074,394.269,1021.593,882.495,397.569,126.154,298.035,332.895,857.322,407.244,838.139
846.175,129.175,459.427,882.049,660.301,207.162,292.594,705.993,394.262,1021.533,880.461,391.866,125.869,298.385,332.751,857.322,407.163,838.076
848,126,458.638,880.766,663.407,210.522,292.019,705.783,393.208,1021.509,878.256,386.692,125.175,298.505,332.913,857.122,408.327,838.211
850,127,458.359,879.34,667.589,212.882,292.343,705.533,393.872,1021.361,875.066,382.978,126.118,297.959,332.979,856.583,410.596,838.848
853,128,458.498,878.759,671.388,215.515,292.407,706.277,393.316,1021.935,873.363,382.859,126.156,297.877,332.517,856.614,412.316,840.406
856,131,461.405,880.158,673.612,217.388,292.105,706.216,393.706,1021.393,871.883,382.348,126.235,297.731,332.493,856.824,413.249,841.222
859,133,462.817,881.37,674.651,220.083,291.917,706.036,393.257,1021.29,870.642,380.804,126.074,297.931,332.797,857.062,414.03,841.246
864,137,462.204,880.972,676.74,222.334,291.746,706.031,393.081,1021.04,870.038,380.212,125.78,298.223,332.058,856.283,413.12,839.647
867,140,461.593,881.096,678.531,224.714,291.906,706.029,392.723,1021.314,869.39,377.969,125.786,298.159,332.88,856.708,413.57,838.896
870,143,461.088,881.792,681.648,226.963,292.155,705.869,393.106,1021.674,868.788,377.121,125.795,298.014,332.169,856.769,413.377,837.725
874,145,461.364,883.52,684.882,228.543,292.207,706.161,393,1021.713,868.657,376.057,126.458,297.773,332.473,856.391,413.042,836.504
876,150,459.725,884.533,688.011,230.649,291.926,705.818,393.514,1021.33,867.838,374.166,126.08,297.843,332.284,856.405,414.313,835.18
878,152,459.336,884.379,690.491,231.823,292.006,705.485,393.059,1020.956,867.17,373.459,125.413,298.233,332.217,856.33,417.213,834.712
883,155,459.002,884.11,694.099,235.547,292.199,705.727,392.799,1020.893,866.841,373.256,125.85,298.125,332.334,856.602,419.797,833.572
888,159,459.211,883.765,698.119,239.706,292.241,705.893,392.708,1021.02,866.613,371.785,126.036,297.985,331.97,856.804,422.18,831.679
892,164,458.601,884.247,702.398,242.071,292.569,705.857,392.399,1020.94,866.555,371.937,126.297,298.175,331.92,856.751,425.694,830.695
895,170,458.308,884.376,706.836,245.42,292.702,705.973,392.887,1020.782,866.559,371.576,126.13,298.445,331.607,856.143,428.378,831.156
898,173,458.674,884.114,710.816,248.1,292.82,705.825,392.441,1020.992,866.577,371.774,126.485,298.48,331.816,856.141,431.494,830.539
900,175,458.812,884.258,713.384,251.478,292.884,705.922,392.719,1020.536,866.254,371.558,125.717,298.58,331.66,856.363,434.306,830.044
905,178,458.384,884.35,716.741,254.617,292.59,705.569,392.987,1020.329,866.667,371.17,126.014,298.831,331.8,856.192,435.585,829.182
908,182,458.716,884.027,720.247,257.814,292.779,705.969,392.676,1020.5,866.542,370.841,126.907,298.297,331.548,855.834,437.925,829.145
912,188,458.348,884.637,722.72,258.574,292.571,706.156,392.45,1020.436,866.713,370.556,126.013,298.889,331.909,856.103,439.276,828.99
914,190,458.882,885.023,723.785,259.421,292.737,706.248,393.015,1020.593,867.092,371.046,125.978,298.545,331.862,856.289,439.149,828.953
916,196,457.994,885.987,724.337,260.062,292.909,705.985,392.34,1021.22,867.035,370.973,125.697,298.148,332.038,856.363,439.225,828.99
918,196,457.522,885.786,723.926,259.92,293.462,706.023,392.342,1020.116,867.544,371.039,124.716,298.376,331.679,855.789,439.188,828.911
918.027,196.541,456.385,886.219,724.353,260.285,292.942,705.584,392.555,1020.685,867.743,371.006,125.485,298.107,332.039,856.175,439.046,828.804
917,197,453.939,887.204,723.848,259.872,293.454,705.65,392.931,1020.644,867.242,370.901,125.125,298.056,332.153,856.334,439.208,828.868
917.028,197.541,453.101,887.449,723.689,259.849,293.386,705.536,392.511,1020.66,867.021,370.388,125.336,297.923,332.327,856.325,439.209,828.805
917.055,198.083,452.761,887.6,723.75,260.031,293.526,705.466,392.539,1020.606,867.447,370.721,125.322,298.016,332.032,856.017,439.033,828.742
917.083,198.624,451.835,887.426,723.777,260.047,293.431,705.267,392.5,1020.068,867.5,369.876,124.875,298.504,332.293,856.194,440.103,828.409
917.111,199.166,450.619,887.636,723.552,259.759,293.754,705.149,392.118,1020.572,867.657,368.701,124.702,298.331,331.701,855.791,440.965,828.205
918,200,448.668,888.211,723.716,259.944,293.857,705.377,392.084,1020.531,868.761,369.637,125.358,297.787,331.934,855.762,442.733,827.43
919,198,447.892,888.44,723.726,259.84,294.158,705.025,392.194,1020.646,869.021,370.393,124.842,298.183,332.056,855.881,446.043,826.357
921,200,447.715,888.519,723.605,259.806,293.729,705.01,391.578,1020.436,868.716,369.717,125.043,298.114,332.131,855.941,450.083,825.916
919,203,447.916,888.446,723.736,259.973,293.766,704.685,391.47,1020.736,868.976,369.476,124.807,298.199,332.521,856.118,451.477,826.235
916,202,448.087,888.211,723.556,259.801,293.909,705.116,392.006,1020.481,869.181,369.494,124.932,298.219,331.673,855.713,453.03,826.495
919,206,447.783,888.482,723.832,259.968,294.194,705.163,392.172,1020.159,868.999,369.982,125.078,297.949,331.919,855.649,456.29,826.824
921,209,447.791,888.502,723.711,259.894,293.704,705.045,392.293,1020.145,869.424,370.726,124.985,297.926,332.173,856.099,461.053,828.001
922,214,448.079,888.453,723.759,259.957,293.859,704.695,391.691,1019.799,869.267,370.932,124.465,298.049,331.893,855.572,465.519,828.544
924,215,448.27,888.348,723.714,259.908,293.745,704.529,391.661,1019.722,869.288,370.789,124.694,298.234,331.824,855.541,468.679,828.886
927,217,448.378,888.676,723.126,259.107,293.82,704.526,392.156,1019.45,869.397,370.658,124.742,298.187,331.588,855.569,472.386,829.847
929,218,448.908,889.037,722.485,258.444,293.977,704.767,391.773,1019.423,869.151,370.114,125.008,297.644,331.876,855.711,474.856,831.619
930,220,448.508,889.333,722.86,258.633,293.935,704.775,391.825,1019.475,868.715,370.262,125.137,297.786,331.416,855.974,476.923,832.875
931,222,448.725,888.909,723.585,259.071,293.888,704.675,391.998,1019.821,868.574,370.301,125.066,298.037,331.526,855.871,477.2,832.567
933,224,448.687,888.793,723.383,259.038,293.82,704.576,391.955,1019.837,868.316,370.197,125.44,297.84,331.476,856.127,476.901,832.628
937,228,449.109,888.675,723.339,259.087,293.675,704.515,392.343,1019.859,868.239,370.096,124.974,297.911,331.816,856.282,476.909,832.401
952,239,449.124,888.481,723.263,258.991,293.706,704.85,391.675,1019.473,868.9,369.943,125.189,298.003,331.959,856.185,476.702,832.43
954,242,448.848,888.641,723.183,259.007,293.487,705.027,392.37,1019.789,868.674,369.904,125.158,297.823,331.819,856.122,476.424,832.1
956,243,448.893,888.573,723.227,259.032,293.351,704.769,392.465,1019.584,868.39,369.14,124.696,298.328,332.301,856.338,476.213,832.389
959,243,449.383,888.588,723.023,259.053,293.368,705.032,392.227,1019.548,868.061,368.875,124.542,298.188,331.72,855.836,476.49,832.634
959,245,449.695,888.541,723.313,258.99,293.348,704.963,391.64,1019.543,868.075,369.358,124.632,298.353,331.771,856.079,475.883,832.362
961,249,450.002,888.847,723.317,259.097,293.052,704.742,392.009,1019.593,868.279,368.723,124.404,298.327,331.956,856.128,475.471,832.35
963,250,450.037,888.976,723.253,259.168,292.879,705.023,391.338,1019.678,868.044,368.333,123.999,298.597,332.078,856.346,474.689,832.254
963,251,450.887,889.146,723.056,259.147,292.736,705.014,391.244,1019.385,867.294,367.979,124.16,298.598,332.108,856.31,474.375,832.124
966,255,450.624,888.992,723.536,259.316,292.498,705.279,390.81,1019.199,867.602,368.023,124.355,298.688,332.08,856.163,474.442,832.119
969,258,450.25,888.742,723.593,259.175,292.39,705.067,390.834,1019.646,867.5,368.151,124.437,298.449,331.639,855.954,473.858,832.101
969,264,450.074,888.895,723.275,259.341,292.161,704.961,390.528,1019.732,867.496,368.139,124.356,298.945,332.058,856.482,474.03,832.137
970,268,450.165,888.861,723.387,259.264,291.986,705.182,390.358,1019.717,867.393,368.034,124.696,298.542,331.839,855.982,473.612,832.134
973,268,449.929,889.207,723.429,259.119,292.321,705.361,391.106,1019.538,867.489,368.118,124.17,298.776,331.641,855.626,473.239,831.946
971,273,449.768,889.237,723.603,259.285,292.234,705.143,390.984,1019.333,867.678,368.219,124.25,298.545,331.971,855.469,473.57,832.008
974,276,449.831,889.13,723.257,259.018,292.316,705.44,390.736,1019.728,867.622,367.469,124.251,298.587,332.501,856.086,472.9,831.975
976,277,449.596,889.301,723.216,259.211,292.072,705.325,391.193,1019.366,867.326,366.739,124.14,298.411,332.395,856.174,473.057,832.141
975,280,449.114,889.089,723.379,259.134,292.56,705.581,390.593,1019.263,867.471,367.098,123.764,298.671,332.297,855.796,472.864,831.885
976,282,448.999,888.909,723.363,259.091,292.076,705.46,390.991,1020.128,867.577,367.492,124.139,298.229,331.547,854.646,472.937,831.883
979,283,448.136,889.434,723.406,259.223,292.449,705.385,392.277,1021.787,867.493,367.26,123.913,298.581,330.513,853.208,472.99,832.138
980,284,448.848,889.21,723.207,259.283,292.271,705.483,393.37,1023.316,867.982,367.4,123.727,298.317,329.361,850.901,472.495,831.831
981,287,448.331,889.104,723.521,259.237,292.519,705.619,393.108,1024.297,868.332,369.363,123.557,298.67,328.031,848.698,472.51,831.938
983,289,448.797,889.183,723.111,258.923,292.148,705.609,392.287,1025.186,868.385,368.51,124.351,298.281,326.856,846.002,472.41,832.121
